item_id,period_id,source_type,panel_name,jobdesc_name,work_status,progress,is_included,before_customer_description,after_customer_description
3dfa4c33-f0be-5fc6-945e-0a9a51cec11a,2026-06-002,SMS_DB,SHOCK BAGASI,PELEPASAN DAN PEMASANGAN,DONE,100,1,GANTI + PEMASANGAN SHOCK KAP BAGASI KE UNIT,Ganti dan pemasangan shock kap bagasi ke unit telah selesai.
3ba44720-7686-583f-84fc-f880fe27a266,2026-06-002,SMS_DB,INLET TURBO,PERBAIKAN & PERAKITAN,DONE,100,1,PERAKITAN + PEMASANGAN INLET TURBO KE UNIT,Perakitan dan pemasangan inlet turbo ke unit telah selesai.
d8b82455-00dd-540d-bf70-de80b0359b66,2026-06-002,SMS_DB,INLET TURBO,PERBAIKAN & PERAKITAN,DONE,100,1,MAKING PACKING INLET TURBO PERSIAPAN PEMASANGAN,Pembuatan packing inlet turbo sebagai persiapan pemasangan telah selesai.
5f729cec-af86-59d2-9e76-5b54d27b465d,2026-06-002,SMS_DB,INLET TURBO,CLEANING PART,DONE,100,1,CLEANING PERANGKAT INLET TURBO PERSIAPAN PERAKITAN,Pembersihan perangkat inlet turbo sebagai persiapan perakitan telah selesai.
9f149787-c4fc-5ed5-be7e-c278dba4376a,2026-06-002,SMS_DB,BILAH FAN,SANDING RAPIH KAN + DEMPUL,DONE,100,1,SANDING + DEMPUL BILAH FAN RADIATOR DIUNIT,Pengamplasan dan dempul bilah fan radiator pada unit telah selesai.
0f738623-f4a4-53a0-9d9d-92ae5a031411,2026-06-002,SMS_DB,FUEL PUMP RELAY,CEK JALUR DAN REPAIR JALUR,DONE,100,1,CEK JALUR RELAY FUEL PUMP PERSIAPAN PERAKITAN,Pengecekan jalur relay pompa bensin sebagai persiapan perakitan telah selesai.
e01975b2-a637-543d-9427-33c0525ca405,2026-06-002,SMS_DB,FUEL SENDER,PEMBONGKARAN DAN TES FUNGSI,DONE,100,1,PEMBONGKARAN + PENGECEKAN FUEL SENDER DIUNIT,Pembongkaran dan pengecekan fuel sender pada unit telah selesai.
2805528c-4cef-5d0b-9bfa-787db079ec07,2026-06-002,SMS_DB,FUEL SENDER,PEMBONGKARAN DAN TES FUNGSI,DONE,100,1,TES FUNGSIONAL FUEL SENDER DI UNIT,Tes fungsional fuel sender pada unit telah selesai.
df7bbd67-1733-500c-b77e-2fc18cacfd31,2026-06-002,SMS_DB,BILAH FAN,SANDING LEM + MASKING + SPRAY EPOXY,DONE,100,1,SANDING DEMPUL + RAPIKAN + SPRAY EPOXY BILAH FAN RADIATOR PERSIAPAN SPRAY CAT,Pengamplasan dempul dan rapikan dan penyemprotan epoxy bilah fan radiator sebagai persiapan penyemprotan cat telah selesai.
14cb431d-6779-5c61-9782-91bc23e6c990,2026-06-002,MANUAL,UNIT,PENGECEKAN RAR PERSIAPAN RESTORE,PENDING,0,1,PENGECEKAN RAR PERSIAPAN RESTORE,Pengecekan rar sebagai persiapan restorasi dijadwalkan untuk dilanjutkan.
e1053b57-05e7-5b2f-886e-2e7edae4644d,2026-06-002,MANUAL,SAFETY BELT,REPAIR + TES FUNGSIONAL SAFETYBELT LH DAN RH PERSIAPAN PEMASANGAN KE UNIT,PENDING,0,1,REPAIR + TES FUNGSIONAL SAFETYBELT LH DAN RH PERSIAPAN PEMASANGAN KE UNIT,Perbaikan dan tes fungsional sabuk keselamatan LH dan RH sebagai persiapan pemasangan ke unit dijadwalkan untuk dilanjutkan.
1e1c180e-d542-5c14-afed-966802f848b0,2026-06-002,MANUAL,SAFETY BELT,PELEPASAN SAFETYBELT RH DAN LH PERSIAPAN RESTORE,PENDING,0,1,PELEPASAN SAFETYBELT RH DAN LH PERSIAPAN RESTORE,Pelepasan sabuk keselamatan RH dan LH sebagai persiapan restorasi dijadwalkan untuk dilanjutkan.
3457901c-273c-588c-93a2-c28598e51f67,2026-06-003,MANUAL,FENDER DEPAN RH,SANDING CAT + RAPIKAN FENDER DEPAN RH DAN PINTU RH DIUNIT,DONE,100,1,SANDING CAT + RAPIKAN FENDER DEPAN RH DAN PINTU RH DIUNIT,Pengamplasan cat dan rapikan fender depan kanan (RH) dan pintu RH pada unit telah selesai.
d10f1085-1e2e-5bb8-93dd-419c1aab7e15,2026-06-003,SMS_DB,INLET TURBO,PEMASANGAN,DONE,100,1,PEMASANGAN INLET TURBO KEUNIT,Pemasangan inlet turbo ke unit telah selesai.
7949e45e-42bc-53e9-be6c-7778fc02a5e2,2026-06-003,MANUAL,FENDER DEPAN RH,CLEANING + SPRAY CAT + SPRAY CLEARCOAT FENDER DEPAN RH DAN PINTU DEPAN RH DIUNIT,DONE,100,1,CLEANING + SPRAY CAT + SPRAY CLEARCOAT FENDER DEPAN RH DAN PINTU DEPAN RH DIUNIT,Pembersihan dan penyemprotan cat dan spray clearcoat fender depan kanan (RH) dan pintu depan RH pada unit telah selesai.
825dd54b-644a-5458-bb47-cba887a44b75,2026-06-003,SMS_DB,BILAH FAN,MIXING CAT + SPRAY SAMPEL CAT,ON_PROGRESS,50,1,MIXING SPRAY CAT SAMPLE BILAH FAN RADIATOR PERSIAPAN SPRAY CAT,Mixing penyemprotan cat sample bilah fan radiator sebagai persiapan penyemprotan cat masih dalam proses.
fdbf8ab6-2b20-58e5-a4bf-23f794d515f0,2026-06-003,MANUAL,FENDER DEPAN RH,SANDING CAT + CLEANING PINTU RH DAN FENDER DEPAN RH DI UNIT,ON_PROGRESS,50,1,SANDING CAT + CLEANING PINTU RH DAN FENDER DEPAN RH DI UNIT,Pengamplasan cat dan pembersihan pintu RH dan fender depan kanan (RH) pada unit masih dalam proses.
3a1ce03c-b1c9-5ec8-ab4d-a00b64f56b05,2026-06-003,MANUAL,UNIT,PENGECEKAN RAR PERSIAPAN RESTORE,PENDING,0,1,PENGECEKAN RAR PERSIAPAN RESTORE,Pengecekan rar sebagai persiapan restorasi dijadwalkan untuk dilanjutkan.
6d97371f-3e04-5f85-8e17-76870a30f74b,2026-06-003,MANUAL,SAFETY BELT,REPAIR + TES FUNGSIONAL SAFETYBELT LH DAN RH PERSIAPAN PEMASANGAN KE UNIT,PENDING,0,1,REPAIR + TES FUNGSIONAL SAFETYBELT LH DAN RH PERSIAPAN PEMASANGAN KE UNIT,Perbaikan dan tes fungsional sabuk keselamatan LH dan RH sebagai persiapan pemasangan ke unit dijadwalkan untuk dilanjutkan.
d4b4086a-b063-5ddf-b6ac-e06bac8b2093,2026-06-003,MANUAL,SAFETY BELT,PELEPASAN SAFETYBELT RH DAN LH PERSIAPAN RESTORE,PENDING,0,1,PELEPASAN SAFETYBELT RH DAN LH PERSIAPAN RESTORE,Pelepasan sabuk keselamatan RH dan LH sebagai persiapan restorasi dijadwalkan untuk dilanjutkan.
b30cb8f3-f187-565f-922a-86d4e7aa2e9d,2026-06-004,MANUAL,PINTU DEPAN RH,SANDING CLEARCOAT FENDER DEPAN DAN PINTU RH DI UNIT,DONE,100,1,SANDING CLEARCOAT FENDER DEPAN DAN PINTU RH DI UNIT,Pengamplasan clearcoat fender depan dan pintu RH pada unit telah selesai.
dde1b117-a3eb-5d53-911a-b180071b58b5,2026-06-004,SMS_DB,FUSE BOX,PERAPIHAN DAN PEMASANGAN,DONE,100,1,SETTING + PERAPIHAN FUSE BOX DI UNIT,Penyetelan dan perapihan fuse box pada unit telah selesai.
c609ac53-90bf-5178-aeeb-80e0425f3607,2026-06-004,SMS_DB,BILAH FAN,SANDING + CLEANING + MASKING + SOL CAT,DONE,100,1,SANDING EPOXY + CLEANING + SPRAY CAT BILAH FAN RADIATOR DI UNIT,Pengamplasan epoxy dan pembersihan dan penyemprotan cat bilah fan radiator pada unit telah selesai.
1ef5bb87-597d-58a2-8f06-d0f79a4a154e,2026-06-004,SMS_DB,HEADLAMP RH,PERAKITAN,DONE,100,1,PERAKITAN HEADLAMP RH PERSIAPAN PEMASANGAN,Perakitan headlamp kanan (RH) sebagai persiapan pemasangan telah selesai.
0ace554c-0537-5ab8-bcdc-b99863782747,2026-06-004,SMS_DB,HANDLE PINTU RH DAN SPION RH,PEMASANGAN,DONE,100,1,PEMASANGAN + SETTING HANDLE PINTU RH DAN SPION RH KE UNIT,Pemasangan dan penyetelan handle pintu RH dan spion kanan (RH) ke unit telah selesai.
2b3583af-74c8-5fc3-a5a2-bd5df278598e,2026-06-004,SMS_DB,KARET HEADLAMP BAGIAN DALAM RH,MAKING,DONE,100,1,MAKING KARET HANDLE HEADLAMP RH BAGIAN DALAM PERSIAPAN PEMASANGAN,Pembuatan karet handle headlamp kanan (RH) bagian dalam sebagai persiapan pemasangan telah selesai.
05a4889e-d238-55de-ab89-f5f8582e96b0,2026-06-004,SMS_DB,HEADLAMP RH,PEMASANGAN DAN SETING KE UNIT + PERAKITAN & PEMASANGAN,DONE,100,1,PEMASANGAN + SETTING HEADLAMP RH KE UNIT,Pemasangan dan penyetelan headlamp kanan (RH) ke unit telah selesai.
1fbf9f9b-b4d1-556e-9106-91f468941b02,2026-06-004,MANUAL,PINTU DEPAN RH,SANDING + COMPOUND POLES FENDER DEPAN DAN PINTU RH DI UNIT,DONE,100,1,SANDING + COMPOUND POLES FENDER DEPAN DAN PINTU RH DI UNIT,Pengamplasan dan compound dan poles fender depan dan pintu RH pada unit telah selesai.
caffef7e-a422-5a30-a15a-f8777856e7f3,2026-06-004,SMS_DB,HANDLE PINTU RH DAN SPION RH,PEMASANGAN,DONE,100,1,PEMASANGAN + SETTING SKUN KABEL SPION RH DI UNIT,Pemasangan dan penyetelan skun kabel spion kanan (RH) pada unit telah selesai.
2a81da9b-6e31-54f0-853f-8e73861197e6,2026-06-004,SMS_DB,DOORTRIM DEPAN RH,PEMASANGAN,DONE,100,1,PEMASANGAN DOORTRIM RH KE UNIT,Pemasangan door trim kanan (RH) ke unit telah selesai.
130df8d2-651a-5ff8-9043-9f7015d01de0,2026-06-004,SMS_DB,PLASTIK MIKA DOORTRIM DEPAN RH,PEMASANGAN,DONE,100,1,PEMASANGAN PLASTIK MIKA DOORTRIM RH KEUNIT,Pemasangan plastik mika door trim kanan (RH) ke unit telah selesai.
5308829b-4985-5e21-9db8-c57e4ade86c5,2026-06-004,SMS_DB,SAFETY BELT,SETTING / PENYETELAN,DONE,100,1,SETTING KEKURANGAN SAFETYBELT DI UNIT,Penyetelan kekurangan sabuk keselamatan pada unit telah selesai.
df7d76a4-0feb-5bf3-bcde-cb0f89a5ae13,2026-06-004,SMS_DB,PERANGKAT ELEKTRIKAL KABEL BODY,PENGECEKAN DAN PERBAIKAN + PENGECEKAN,ON_PROGRESS,50,1,PENGECEKAN JALUR KABEL BODY AREA RUANGAN BAGASI DI UNIT,Pengecekan jalur kabel body area ruangan bagasi pada unit masih dalam proses.
cd3d2ff0-ed37-5d46-a393-7d40e3a66523,2026-06-004,SMS_DB,KABEL BODY,PERAPIHAN JALUR + PEMASANGAN KABEL.BODY ENGINE,ON_PROGRESS,50,1,PERAPIHAN KABEL BODY RUANGAN BAGASI DI UNIT,Perapihan kabel body ruangan bagasi pada unit masih dalam proses.
b315f055-a211-5de2-97a5-36880e1b08fb,2026-06-004,SMS_DB,FUSE BOX,PEMASANGAN FUSE BOX,ON_PROGRESS,50,1,PEMASANGAN ELECTRIKAL FUSE BOX DI UNIT,Pemasangan kelistrikan fuse box pada unit masih dalam proses.
e404849f-4656-5dc2-9fe5-045c177cd732,2026-06-004,SMS_DB,ENGINE,SETTING ENGINE PERSIAPAN TEST DRIVE,ON_PROGRESS,50,1,SETTING ENGINE PERSIAPAN TEST DRIVE,Penyetelan mesin sebagai persiapan test drive masih dalam proses.
32003032-14bf-51e1-9985-7c9cc4506a5c,2026-06-004,SMS_DB,FUSE BOX,PERAPIHAN DAN PEMASANGAN,ON_PROGRESS,50,1,PERAPIHAN FUSEBOX DI UNIT,Perapihan fuse box pada unit masih dalam proses.
dcb24d2c-0d56-52ff-92fb-ffb0494b1463,2026-06-004,SMS_DB,BAGASI,PERAPIHAN,ON_PROGRESS,50,1,MERAPIKAN RUANGAN BAGASI DI UNIT,Perapihan ruangan bagasi pada unit masih dalam proses.
1868a296-94b2-5646-afdc-11d9a46bcd75,2026-06-004,SMS_DB,SPION LH,PELEPASAN DAN PERBAIKAN,ON_PROGRESS,50,1,PEMBONGKARAN + REPAIR SPION LH DI UNIT,Pembongkaran dan perbaikan spion kiri (LH) pada unit masih dalam proses.
3ce5579d-ed84-5f45-940b-a52660adb62a,2026-07-001,SMS_DB,POWER MIRROR,REPAIR DAN SETTING,DONE,100,1,REPAIR + SETTING POWER MIRROR LH DI UNIT,Perbaikan dan penyetelan spion elektrik LH pada unit telah selesai.
375ba465-840f-5c5d-a349-63d1d8f36563,2026-07-001,MANUAL,BAGASI,PENGECEKAN JALUR KABEL BODY AREA RUANGAN BAGASI DI UNIT,PENDING,0,1,PENGECEKAN JALUR KABEL BODY AREA RUANGAN BAGASI DI UNIT,Pengecekan jalur kabel body area ruangan bagasi pada unit dijadwalkan untuk dilanjutkan.
e7a8253c-1f5b-5734-bcbd-9259ca0b5085,2026-07-001,MANUAL,BAGASI,PERAPIHAN KABEL BODY RUANGAN BAGASI DI UNIT,PENDING,0,1,PERAPIHAN KABEL BODY RUANGAN BAGASI DI UNIT,Perapihan kabel body ruangan bagasi pada unit dijadwalkan untuk dilanjutkan.
2e9e9eff-2655-57a7-a17b-bc5ab7a9aae9,2026-07-001,MANUAL,FUSE BOX,PEMASANGAN ELECTRIKAL FUSE BOX DI UNIT,PENDING,0,1,PEMASANGAN ELECTRIKAL FUSE BOX DI UNIT,Pemasangan kelistrikan fuse box pada unit dijadwalkan untuk dilanjutkan.
d658b297-68ab-5e54-8110-d3daab7410ae,2026-07-001,SMS_DB,ENGINE,SETTING ENGINE,PENDING,0,1,SETTING ENGINE PERSIAPAN TEST DRIVE,Penyetelan mesin sebagai persiapan test drive dijadwalkan untuk dilanjutkan.
388ecb1b-8d01-5246-bd61-6f9f4bc84745,2026-07-001,MANUAL,FUSE BOX,PERAPIHAN FUSEBOX DI UNIT,PENDING,0,1,PERAPIHAN FUSEBOX DI UNIT,Perapihan fuse box pada unit dijadwalkan untuk dilanjutkan.
1e6535d4-ba71-50f7-9f43-1451e0543d4d,2026-07-001,MANUAL,BAGASI,MERAPIKAN RUANGAN BAGASI DI UNIT,PENDING,0,1,MERAPIKAN RUANGAN BAGASI DI UNIT,Perapihan ruangan bagasi pada unit dijadwalkan untuk dilanjutkan.
d664af3e-a5f3-5943-a47e-84e5446a9d79,2026-07-002,SMS_DB,SAKLAR POWER WINDOW,PENGECEKAN DAN PERBAIKAN,DONE,100,1,PEMBONGKARAN + PENGECEKAN SAKLAR POWER WINDOWS PERSIAPAN REPAIR,Pembongkaran dan pengecekan saklar power window sebagai persiapan perbaikan telah selesai.
20da8f13-2641-5979-bc35-ee429ee4e5ab,2026-07-002,SMS_DB,ALL BODY,CLEANING,DONE,100,1,CLEANING ALL BODY PERSIAPAN DELIVERY.,Pembersihan seluruh bodi kendaraan sebagai persiapan penyerahan unit telah selesai.
e756c265-ffcd-5e6d-8602-c764662e7bee,2026-04-003,SMS_DB,SISTEM AC,PENGECEKAN KEBOCORAN,DONE,100,0,pengecekan ke bocoran AC bantu mekanik,Pengecekan ke bocoran AC bantu mekanik telah selesai.
deffaf98-59d2-5bdf-8d86-bd2ac4cf3f9c,2026-05-001,SMS_DB,KISI-KISI AC,REPAIR DAN PEMASANGAN,ON_PROGRESS,50,0,DI UNIT,Perbaikan dan pemasangan pada kisi-kisi AC masih dalam proses.
221b71b2-0c17-508b-b729-849d3497c7c4,2026-05-001,SMS_DB,UNIT,PELEPASAN JACKSTAND,DONE,100,0,DI UNIT,Pelepasan jackstand pada unit kendaraan telah selesai.
2adb94fa-57c8-570c-8796-97a92c8dfd7d,2026-05-001,SMS_DB,SWITCH HAZARD,PELEPASAN,DONE,100,0,PERSIAPAN PERBAIKAN,Pelepasan pada saklar hazard telah selesai.
504e13b7-bf87-5810-8061-49def983696c,2026-05-001,SMS_DB,STOPLAMP RH LH,REPAIR,DONE,100,0,DI UNIT,Perbaikan pada stoplamp kanan (rh) kiri (lh) telah selesai.
e73c7042-481f-55ee-80fa-487c78eb4751,2026-05-001,SMS_DB,SISTEM REM 4 RODA,BLEEDING,DONE,100,0,DI UNIT,Bleeding pada sistem rem 4 roda telah selesai.
c50716c3-e856-5102-8db9-fefb3802d600,2026-05-003,SMS_DB,DINAMO WIPER BELAKANG,PENGECEKAN DAN PERBAIKAN,DONE,100,0,PERBAIKAN SUSAH HIDUP,Perbaikan susah hidup telah selesai.
120d97c2-e651-5fb7-8ee8-2a63cd0fa441,2026-05-003,SMS_DB,SAKLAR DASHBOARD,PENGECEKAN DAN PERBAIKAN,ON_PROGRESS,50,0,DI UNIT,Pengecekan dan perbaikan pada saklar dashboard masih dalam proses.
a529548f-ecc6-51ac-8cf1-9116de0a32a8,2026-05-003,SMS_DB,DEK DASHBOARD BAGIAN BAWAH,PERAPIHAN DAN PEMASANGAN,ON_PROGRESS,50,0,DI UNIT,Perapihan dan pemasangan pada dek dashboard bagian bawah masih dalam proses.
8355cbe8-c787-5546-b005-ff426d040412,2026-05-003,SMS_DB,UNIT,CLEANING,DONE,100,0,DI UNIT + CEK KEKURANGNA,Pada unit dan pengecekan kekurangna telah selesai.
8b443e21-abf3-548a-ac4f-d9e4c88600b0,2026-06-004,SMS_DB,PERANGKAT ELEKTRIKAL,PERBAIKAN,ON_PROGRESS,50,0,DI UNIT,Perbaikan pada perangkat elektrikal masih dalam proses.
c569cf34-2a81-5725-84ed-ce9c0b9b157d,2026-06-004,SMS_DB,PERANGKAT ELEKTRIKAL,PERBAIKAN,ON_PROGRESS,50,0,DI UNIT,Perbaikan pada perangkat elektrikal masih dalam proses.
df64f9e1-337a-52d7-a6b8-207531aadb04,2026-06-004,SMS_DB,PERANGKAT ELEKTRIKAL,PENGECEKAN DAN PERBAIKAN,DONE,100,0,DI UNIT,Pengecekan dan perbaikan pada perangkat elektrikal telah selesai.
9d58f615-d289-5634-82f2-807f96b6a674,2026-06-004,SMS_DB,JALUR MIRROR,PEMASANGAN SKUN KABRL MIRROR RH,DONE,100,0,DI UNIT,Pemasangan skun kabel mirror RH pada jalur mirror telah selesai.
a8c56f09-2ab3-5df6-8fd4-b6db6bffc5ab,2026-06-004,SMS_DB,JALUR SPION RH,PREPARE DAN PEMASANGAN,ON_PROGRESS,50,0,DI UNIT,Persiapan dan pemasangan pada jalur spion kanan (rh) masih dalam proses.
8bef1152-acf2-5104-8262-2c7012d50921,2026-06-004,SMS_DB,JALUR SPION RH,REPAIR DAN PEMASANGAN,DONE,100,0,DI UNIT,Perbaikan dan pemasangan pada jalur spion kanan (rh) telah selesai.
30b013b5-e063-5c50-9e9b-d7df1e78c7b3,2026-06-004,SMS_DB,PERANGKAT ELEKTRIKAL,PERAPIHAN,ON_PROGRESS,50,0,DI UNIT,Perapihan pada perangkat elektrikal masih dalam proses.
853c3da6-0873-5bdb-bc05-91d220b740dd,2026-06-004,SMS_DB,FUEL SENDER,PERBAIKAN DAN PEMASANGAN,DONE,100,0,DI UNIT,Perbaikan dan pemasangan pada fuel sender telah selesai.
57e33b22-a843-51c1-967d-fcde52e4b700,2026-06-004,SMS_DB,UNIT,PREPARE,DONE,100,0,PERSIAPAN TEST DRIVE,Persiapan test drive telah selesai.
6cc89384-0254-589c-a427-6df5fe1a875d,2026-06-004,SMS_DB,LAMPU MUNDUR,PENGECEKAN DAN PERBAIKAN,ON_PROGRESS,50,0,DI UNIT,Pengecekan dan perbaikan pada lampu mundur masih dalam proses.
f0dfb64a-5368-5b53-b98e-1b0922d82edc,2026-06-004,SMS_DB,LAMPU MUNDUR,PENGECEKAN DAN PERBAIKAN,DONE,100,0,TELUSURI JALUR KABEL,Telusuri jalur kabel telah selesai.
29fbde88-bbf5-5134-908b-abdb3619b654,2026-07-001,SMS_DB,PERANGKAT ELEKTRIKAL,PERAPIHAN,ON_PROGRESS,50,0,AREA ENGINE BAY,Area mesin bay masih dalam proses.
dcc1b71a-28f4-53ae-88dc-4514c3c63c30,2026-07-001,SMS_DB,SPION LH,PERECAHAN DAN REPAIR,ON_PROGRESS,50,0,PERSIAPAN PEMASANGAN,Pembongkaran dan perbaikan pada spion kiri (lh) masih dalam proses.
137400f3-4b55-5187-94a2-f1058f5c7f42,2026-07-001,SMS_DB,PERANGKAT ELEKTRIKAL,PERAPIHAN,DONE,100,0,DI UNIT,Perapihan pada perangkat elektrikal telah selesai.
ff123e27-e20f-50a6-9356-45809859d237,2026-07-001,SMS_DB,KABEL JALUR SISTEM AC,PERAPIHAN,DONE,100,0,DI UNIT,Perapihan pada kabel jalur sistem AC telah selesai.
0563e64e-6e14-5010-acd1-9d42c779aa52,2026-07-001,SMS_DB,FOG LAMP,PENGECEKAN DAN PERBAIKAN,DONE,100,0,DI UNIT,Pengecekan dan perbaikan pada fog lamp telah selesai.
71d0c5bd-27c8-511e-9645-3f3a62986666,2026-07-002,SMS_DB,WASHER HEADLAMP,PENGECEKAN,ON_PROGRESS,50,0,PENGECEKAN KABEL POMPA WASHER,Pengecekan kabel pompa washer masih dalam proses.
dccb2d4c-0191-59bc-b94a-d7cab1cf555e,2026-07-002,SMS_DB,BOOT DRIVE SHAFT,PENGENCANGAN,DONE,100,0,PENGENCANGAN KLEM BOOT DRIVE SHAFT,Pengencangan klem boot drive shaft telah selesai.
f3661185-a231-5554-8531-95b96edd6f26,2026-07-002,SMS_DB,RADIO,PENGECEKAN,DONE,100,0,DI UNIT,Pengecekan pada radio telah selesai.
a9ab3a13-2049-519d-91e4-0e8bafc283bc,2026-07-002,SMS_DB,CENTRAL LOCK,PENGECEKAN,DONE,100,0,DI UNIT,Pengecekan pada central lock telah selesai.
a478cbec-2e0d-54f6-9e2d-892260e44d1e,2026-07-002,SMS_DB,MODUL CENTRAL LOCK,PEMBONGKARAN DAN PENGECEKAN,DONE,100,0,DI UNIT,Pembongkaran dan pengecekan pada modul central lock telah selesai.
f28aefab-6f45-5fdc-8b4f-06be9acd08dc,2026-07-002,SMS_DB,MODUL CENTRAL LOCK,PEMASANGAN DAN PERAPIHAN,DONE,100,0,DI UNIT,Pemasangan dan perapihan pada modul central lock telah selesai.
1b80a3be-7e27-5277-bce1-b85b4955716c,2026-04-001,SMS_DB,SISTEM AC,FLUSHING CONDENSOR DAN PELEPASAN COMPRESSOR AC,DONE,100,0,Flushing condensor dan pelepasan compresor AC,Flushing kondensor dan pelepasan compresor AC telah selesai.
da3a1fa3-e429-5377-8347-35b4b0e3efd5,2026-04-001,SMS_DB,UNIT,PREPARE DAN CLEANING,DONE,100,0,PERSIAPAN KEDATANGAN TAMU,Persiapan kedatangan tamu telah selesai.
fd707f59-699e-55b1-ae87-ec1a4d66fef2,2026-04-002,SMS_DB,SISTEM AC,"PEMASANGAN DRYER,PEMASANGAN RESISTOR BLOWER,CEK KEBOCORAN JALUR AC",ON_PROGRESS,50,0,Sister air conditioner,Sistem air conditioner masih dalam proses.
41d6bba4-c926-5ea4-b6a1-cc437e9fefb4,2026-04-002,SMS_DB,SISTEM AC,PENGISIAN FREON,ON_PROGRESS,50,0,Dan cek fungsi sistem ac,Dan pengecekan fungsi sistem AC masih dalam proses.
56fe04f6-6f6c-565c-8116-a5c223fc3c80,2026-04-002,SMS_DB,UNIT,PEMASANGAN JACKSTAND,DONE,100,0,PEMASANGAN JACKSTAND PADA UNIT,Pemasangan jackstand pada unit telah selesai.
c9198d50-3ee9-5983-84f6-50fe02a49840,2026-04-002,SMS_DB,UNIT,PREPARE & JACK STAND UNIT,DONE,100,0,PREPARE REPAIR JALUR AC,Persiapan perbaikan jalur AC telah selesai.
15509733-40e5-5bee-9608-9558469b2dca,2026-04-002,SMS_DB,PIPA AC,SETTING,ON_PROGRESS,50,0,Dan jalurkan,Dan jalurkan masih dalam proses.
7b4002d6-3e79-5c11-81f2-eba91b7cc21e,2026-04-002,SMS_DB,SISTEM AC,MAKING JAUR PIPA,ON_PROGRESS,50,0,Making jalur pipa ac,Pembuatan jalur pipa AC masih dalam proses.
687e71d8-9e2a-505d-93ab-c040e7d576c3,2026-04-002,SMS_DB,PIPA AC,PERAPIHAN DAN CEK KEBOCORAN,DONE,100,0,PERAPIHAN JALUR PIPA AC DAN CEK KEBOCORAN AC BANTU MEKANIK,Perapihan jalur pipa AC dan pengecekan kebocoran AC bantu mekanik telah selesai.
811ea5ec-4d41-51b0-9602-795412a0e40e,2026-04-002,SMS_DB,SISTEM AC,INSTALASI PIPA AC,ON_PROGRESS,50,0,Dan cek kebocoran,Dan pengecekan kebocoran masih dalam proses.
8f7e507e-308b-5277-b2d8-0e65471edeeb,2026-04-003,SMS_DB,SISTEM AC,SETTING CONDENSOR,DONE,100,0,Pengecekan fungsional ac,Pengecekan fungsional AC telah selesai.
eb3c8423-b746-5354-833b-f79c5f5990f5,2026-04-003,SMS_DB,SISTEM AC,PEMASANGAN PIPA CONDENSOR AC DAN CEK KEBOCORAN,DONE,100,0,Pemasangan pipa condensor ac dan cek kebocoran,Pemasangan pipa kondensor AC dan pengecekan kebocoran telah selesai.
5beebf3f-35a2-5e8b-9e82-c55e06160243,2026-04-003,SMS_DB,COVER SIDE SKIRT,INSTALASI,DONE,100,0,KE UNIT,Pemasangan pada cover side skirt telah selesai.
53f79580-89ec-5ef1-9563-969ab1ab8ce5,2026-04-003,SMS_DB,COVER TUTUP FUEL TANK,INSTALASI,DONE,100,0,KE UNIT,Pemasangan pada cover tutup fuel tank telah selesai.
1f5938e8-fc7e-5bc7-93a3-d52ab0f88011,2026-04-003,SMS_DB,SISTEM AC,PELEPASAN PERANGKAT AC,DONE,100,0,Persiapan painting,Persiapan painting telah selesai.
a18c55fc-327b-5730-b1d7-621d5a3eebdb,2026-05-001,SMS_DB,SISTEM AC,INSTALASI PERANGKAT AC,DONE,100,0,Cek kebocoran dan pengisia freon,Pengecekan kebocoran dan pengisia freon telah selesai.
bcf4c472-2579-5938-8515-495bfed86c5e,2026-05-001,SMS_DB,SISTEM AC,PERAPIHAN,ON_PROGRESS,50,0,Perapihan perangkat ac,Perapihan perangkat AC masih dalam proses.
a0f97ee5-74f6-5896-9bf0-95aca47b5320,2026-05-001,SMS_DB,SISTEM AC,PENGISIAN FREON,DONE,100,0,Pengisian freon,Pengisian freon telah selesai.
bff9aad7-7c63-5663-9a51-ab766391069f,2026-05-001,SMS_DB,UNIT,PELEPASAN JACK STAND,DONE,100,0,PELEPASAN JACK STAND DARI UNIT,Pelepasan jack stand dari unit telah selesai.
73802d4e-8867-576e-9835-6bd368b1ee4b,2026-05-001,SMS_DB,SWITCH HAZARD,PELEPASAN,DONE,100,0,PELEPASAN SWITCH HAZARD BANTU MEKANIK,Pelepasan saklar hazard bantu mekanik telah selesai.
de282b11-1b2d-5327-a50b-954b66c35f2c,2026-05-001,SMS_DB,SISTEM AC,PERAPIHAN DOP DAN GROMET AC,DONE,100,0,PERAPIHAN,Perapihan telah selesai.
4db801a4-9bdb-5a9d-8e4b-4d50d9874a2c,2026-05-001,SMS_DB,SWITCH REM,PENGECEKAN,DONE,100,0,Pengecekan dan pelepasan,Pengecekan dan pelepasan telah selesai.
9e9814fa-cd79-5653-9164-f14ddef854c6,2026-05-001,SMS_DB,UNIT,JACKSTAND UNIT & LEPAS RODA DEPAN BELAKANG,DONE,100,0,PREPARE BREDING REM,Persiapan breding rem telah selesai.
05ddde87-9c2f-5096-a579-12fd6d4cc84e,2026-05-001,SMS_DB,UNIT,JACK STAND UNIT,DONE,100,0,JACKSTAND UNIT PERSIAPAN BLEEDING SISTEM REM,Jackstand unit sebagai persiapan bleeding sistem rem telah selesai.
